tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2051903074999140669',@TingHu888 技术面指标是应该很接近这个高点了，不知道会不会走一个“所有人想不到”。,zh,Reply,0,0,0,0,1018,2026-05-06 13:53:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051822847010779278',"看到 Strategy 可能卖币的新闻，其实意思是 STRC 优先股融的资金会用于“新债还旧债”。如果 STRC 的融资持续稳定就没有问题。

STRC 的价格“回锚”速度最近是在变慢的，因而融资速度也会变慢。昨晚 Saylor 直播明确提到“卖币”，这将进一步减少 STRC 提供的买入力量。他们对于自己的金融工程是有理性预估的。Strategy 会很好地活下去，但 $BTC 的承接力量暂时可能会开始减弱。",zh,Tweet,3,27,1,7,17983,2026-05-06 08:34:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051886257584877912',@chuyi199097497 Saylor 大叔办法多😁,ja,Reply,0,0,0,1,189,2026-05-06 12:46:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051885878650499300',@joejoedefi 很好的解读👍,zh,Reply,0,1,0,0,83,2026-05-06 12:44:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051866352328327219',@thewindisfree 车轻了后续行情就猛😄,zh,Reply,0,2,0,0,256,2026-05-06 11:27:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051841276740530204',@JeffLia12309881 确实😁,zh,Reply,0,1,0,0,427,2026-05-06 09:47:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051839001284485220',@btc100000000000 最近大家关注的焦点，媒体也比较关注😁,zh,Reply,0,0,0,0,16,2026-05-06 09:38:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051838585914200485',@Colasama Saylor 肯定是从积极的方面解读的，但背后实际的情况是有变化的。STRC 融资买币，同时卖一点点币付之前的息，实际上是略微削弱 STRC 的买入力量了。STRC 的融资很难一直保持增长，付息的压力一直持续，这种削弱可能也会慢慢放大。,zh,Reply,0,2,0,0,505,2026-05-06 09:36:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051833786556674152',@tanyixiang10 最近确实搞得有点晕了😂,zh,Reply,0,0,0,0,542,2026-05-06 09:17:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051833588904304794',@R1RJ_ https://t.co/FouH9mhPSv https://t.co/Y4pd9tuRZL,qme,Reply,0,0,0,0,525,2026-05-06 09:17:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/saylor/status/2051761440978026651,photo,https://pbs.twimg.com/media/HHmTwcHbEAANo2W.jpg
'2051633133255262364',"$BTC 在 81K 附近的 CME 缺口引力实现了。个人之前已经在 78K 附近陆续套保了现货，最近“币本位”也在缓慢流血。

根据交易计划，现在已经进入了可以做空的阶段，我个人选择逐步买入 9 月底 70K 附近的远期 put，计划最终形成接近一倍做空的效果，看跌期权的年化成本 15% 以下。如果行情完全打破预期重回牛市，这样的做空计划 U 本位亏损也不会太多。

预计最近会在 81K-85K 之间反复轧空，put 的建仓可以在轧空期间进行。",zh,Tweet,6,26,3,7,8832,2026-05-05 20:00:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HHjcaYIbAAApwuz.jpg,https://pbs.twimg.com/media/HHjccBObAAAzcSH.jpg"
'2051823636668121395',@zqbb000 是的，真是属于超大家预期的强势了。,zh,Reply,0,0,0,0,74,2026-05-06 08:37:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051671118826836334',@NFTMILK 10 万可能性比较低吧，不过也不能排除，所以买点期权做空没那么激进🤔,zh,Reply,0,1,0,0,74,2026-05-05 22:31:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051670770821341184',@gmfiona777 涨服所有人⛽️,zh,Reply,0,1,0,0,34,2026-05-05 22:30:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051670666588586278',@hibtc37 哈哈哈，形象生动逼真传神,ja,Reply,0,0,0,0,41,2026-05-05 22:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051669682860827018',@gmfiona777 永恒牛市😄,ja,Reply,0,0,0,1,37,2026-05-05 22:25:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051669633342829052',@hibtc37 是挺恶心，看似激烈，其实也是窄幅震荡，只能按度哥的波段打法,zh,Reply,0,0,0,1,29,2026-05-05 22:25:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051667020660527300',@hibtc37 确实，感觉这周基本也差不多见分晓了。,zh,Reply,0,0,0,1,30,2026-05-05 22:15:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051665783722578199',@gmfiona777 就怕美股也在做顶了，历史上原油暴涨都没好事😐,zh,Reply,0,0,0,1,68,2026-05-05 22:10:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051665521016479809',@hibtc37 我感觉顶到 83-85 的样子就可以收手，不知度哥如何感觉😁,zh,Reply,0,0,0,1,47,2026-05-05 22:09:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051663410920841374',@gmfiona777 加密已经彻底沦为美股的小弟😭,zh,Reply,0,0,0,1,31,2026-05-05 22:00:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051654492593193353',@tanyixiang10 哈哈哈，还是需要的，猛猛突突,zh,Reply,0,1,0,0,42,2026-05-05 21:25:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051653589874209053',@tanyixiang10 准备 put 一下吗,zh,Reply,0,1,0,1,161,2026-05-05 21:21:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051652941480972518',@gmfiona777 是的，感觉上是到了今年最好的 put 时机了，就试试吧😄,zh,Reply,0,1,0,0,150,2026-05-05 21:19:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051652555395211604',@hibtc37 优秀，操作行云流水😎,zh,Reply,0,0,0,1,64,2026-05-05 21:17:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051649854007615758',@hibtc37 很深刻,ja,Reply,0,2,0,0,193,2026-05-05 21:06:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051649608892502106',@hibtc37 度哥最近做牛差精妙了，我目前准备先远期打个底，后面再考虑做中短期熊差。,zh,Reply,0,0,0,1,62,2026-05-05 21:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051645012656652455',@hibtc37 👍度哥所见略同，IV 低成本确实不高。,zh,Reply,0,0,0,1,260,2026-05-05 20:47:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051634957215465830',@QT9277 估计是要等待一段时间了。,zh,Reply,0,0,0,0,228,2026-05-05 20:07:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051591398378684541',@NFTMILK 专业吃饭大师👍,zh,Reply,0,0,0,1,122,2026-05-05 17:14:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051588124187521085',@fafafa52018 有可能，解锁日左右,zh,Reply,0,0,0,2,39,2026-05-05 17:01:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051583143208185946',@fafafa52018 机会确实还有，仓位控好问题不大,zh,Reply,0,0,0,1,25,2026-05-05 16:41:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051582310966042857',@fafafa52018 是的，已经止损了……,zh,Reply,0,0,0,1,39,2026-05-05 16:38:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051580734478192730',我来探探仙尊的口风,zh,Tweet,0,2,0,0,642,2026-05-05 16:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051580284471333182',@fafafa52018 估计我们这样的人太多了🥹,zh,Reply,0,0,0,1,44,2026-05-05 16:30:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051549480269517256',@hazenlee 李哥适时出现,zh,Reply,0,1,0,0,652,2026-05-05 14:28:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051306788230980067',"好久不见画师讲 ASR 周线通道了，最近也在想这轮熊市底部会在哪里。回看历史，每一轮熊市的底部构成都有一系列负面事件。2021 年门头沟被盗，2015 年 Bitstamp 被盗，2018-19 年 BTC 共识分歧，2022 年 FTX 事件。

没有黑天鹅，6 万确实差不多了。但某种角度来说，似乎没有极端清算事件，就难以构筑“完美”的底部，大家就在这个位置各种清算流动性，磨到“天荒地老”说不定会有一个“这次不一样”的底。不过隐约总感觉，最后还是得有个黑天鹅一锤定音😁",zh,Reply,0,2,0,0,1134,2026-05-04 22:23:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051244163010793758',"Strategy 这周没有持续买入 BTC。可以看到优先股 STRC 的价格回到 $100 的速度变慢了，之前常见 10 天左右，这次已近 3 周还在 $100 以下徘徊。一定程度上可以看出 STRC 的需求变得没那么“火爆”了。

是什么需求力量在支撑近期的上涨是值得思考的问题。Strategy 的需求不会一直强烈，事实上已经开始有衰弱迹象。",zh,Tweet,1,10,0,2,1911,2026-05-04 18:14:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HHd7g03bEAAGw-f.jpg,https://pbs.twimg.com/media/HHd7ivMakAA2BXl.jpg"
'2051255475841454201',@tanyixiang10 有点潜在危险了😳,zh,Reply,0,1,0,0,101,2026-05-04 18:59:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051255355804635471',@peoplesing1 老哥头像狠魔性😄,ja,Reply,0,1,0,1,152,2026-05-04 18:59:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051226082725302722',@Bryan_Belloti Respect holder 🫡,en,Reply,0,1,0,0,29,2026-05-04 17:03:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050756253312487475',"3970 亿美元，伯克希尔哈撒韦现金储备跃升至历史最高水平。拒绝了 AI 牛市，拒绝了所有人的劝说，什么都不买，整个华尔街都在嘲笑他，他不懂 AI，他错过了这个时代最大的行情。

巴菲特指标，美国股市总市值占 GDP 的比例接近 200% 时，是一个非常强烈的警告信号，2025 年这个指标已经冲到 224%，2026 年的现在只会更高。意味着市场里几乎所有的东西，都是贵的。

他们做了系统性的清仓动作，从持有价值 1800 亿的苹果减持到不足原来的一半，持续减持美国银行，其他各类股票觉得贵了就走，钱都放进短期美债。巴菲特的答案总是“没有找到足够吸引人的价格”，他在等一个时机，当市场出现真正的恐慌，当好公司的股价被砸到白菜价，当所有人都在抛售，没有人敢买的时候，他就出手，这个打法他用过很多次。

2008 年金融危机，所有人觉得世界要完了，高盛快撑不住了，巴菲特打了个电话，我给你 50 亿，条件是 10% 的优先股加认购权证，高盛没有选择，接了。这种条件在正常市场里，不可能有人给。等待错杀机会，以捕食者的姿态入场。

他从来不说，市场要崩了，他只说我找不到好的买入机会，“要崩”是预测，“找不到机会”是观察。巴菲特只做观察，不做预测。

2026 年，1 月 1 日，阿贝尔正式接替巴菲特成为伯克希尔哈撒韦的新 CEO，巴菲特为接班人准备了完美的开局条件，这是全世界最充裕的弹药库，不出手不会错，出手的时候可以有极大的选择空间。

近几年，伯克希尔哈撒韦的收益率落后于标普 500，这是一个关于耐心的故事。你必须手里有钱，才能在别人恐惧的时候贪婪，大多数人在市场跌的时候不是不想抄底，是没钱抄底。",zh,Tweet,4,12,1,5,3428,2026-05-03 09:56:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HHW_7X2aAAAGq6G.jpg
'2051107456923885638',@WinnieEatsPoop 哈哈，这个思考角度不错😄,zh,Reply,0,0,0,0,31,2026-05-04 09:11:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050877749011853472',@tanyixiang10 小仓位无妨😎,ja,Reply,0,0,0,0,101,2026-05-03 17:58:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050877648143016402',@QT9277 哈哈，有点妖相😁,zh,Reply,0,0,0,0,68,2026-05-03 17:58:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050873338143367553',@gas1618 @web3chacha 好的，有行动的时候短信联系😁,zh,Reply,0,1,0,0,19,2026-05-03 17:41:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050872686893838726',@gas1618 @web3chacha 做大做强以后，就怕哥们被庄家关注😂,zh,Reply,0,1,0,1,18,2026-05-03 17:38:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050812847694004670',@NFTMILK @grok @imagine 有点意思😄 https://t.co/FEAcISzUTq,zh,Reply,0,1,0,0,168,2026-05-03 13:40:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HHXzaVQboAAyzEL.jpg
'2050811476370440197',@Maxandzero 老巴很坚定😄,zh,Reply,0,1,0,0,265,2026-05-03 13:35:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050802066218795511',@hibtc37 继续猎杀流动性吧😮‍💨,zh,Reply,0,4,0,1,587,2026-05-03 12:58:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050799721674146197',@memekiller365 哈哈，估计小编的工资也高于九成博主的创作者收益😁,zh,Reply,0,8,0,2,7228,2026-05-03 12:48:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050774818203799783',@minghong_lu 有时候也跑得过，整体是落后了。,zh,Reply,0,0,0,0,225,2026-05-03 11:09:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050759741207679377',@QT9277 看今年是否可以应验智慧了。,zh,Reply,0,0,0,0,244,2026-05-03 10:09:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050740621271588996',@LAMDA21534104 土豆老师转空头了？,zh,Reply,0,1,0,0,638,2026-05-03 08:53:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050725116238319975',@PhyrexNi 原来如此，找非常熟悉的朋友娱乐还是最好的。不过可能和技术还是有点小关系，pro 级别的技术是可以识别假局的。,zh,Reply,0,0,0,0,2163,2026-05-03 07:52:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050595247768678586',"$LAB 成为了今天关注的焦点。最近在思考这类交易机会是否能参与，应以什么形式介入。

1、不建议做空，主力的操盘手法太多，长期高强度博弈几乎无法取胜。
2、如果某个币种已经有热度，中途参与的波动会非常大，无论多空都不好做。大起大落，容易产生心理风险。
3、筛选间歇性有奇异波动的币种，找其中的新币，找与币安有关的币，找大 KOL 提过但没启动的币，顺眼的就好。
4、早期当作彩票买入，有机会翻倍就可以收回本金。",zh,Tweet,1,3,0,0,3275,2026-05-02 23:16:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HHUtgNJbMAA_Gw4.jpg
'2050587825289179406',你必须承担别人不愿意承担的风险,zh,Tweet,6,13,0,1,2989,2026-05-02 22:46:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050590414965821853',@leifuchen 还听过一句话，偏见是利润的来源，赚钱真得想点不一样的😄,zh,Reply,0,1,0,1,122,2026-05-02 22:57:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050555568818159676',"古早时汪峰老师常在 PokerStars 平台的最高级别娱乐，每次他一上线，就会有一群职业选手迅速跟进，在桌子旁排队。最后统计来看，汪峰老师输的钱也以百万计。

对于平时不研磨德州扑克的人来说，贸然上场的结局往往都是输钱。这个游戏几乎是所有“赌博”中技术含量最高的。你以为自己只是去娱乐一下，在那些把这门游戏当作事业做的人眼里，就是一条“大鱼”上桌了。",zh,Tweet,1,5,1,1,3850,2026-05-02 20:38:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050563253689024704',@EL17668458 一场演唱会都回来了😄,zh,Reply,0,1,0,0,82,2026-05-02 21:09:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050559901349650635',@EL17668458 哈哈，原来 EL 兄也有听闻，可能他是真爱这个游戏😄,zh,Reply,0,0,0,1,153,2026-05-02 20:55:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050345823993819551',期待，自己回测期权策略可太难了🥹,zh,Tweet,2,11,1,2,1596,2026-05-02 06:45:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050428636881453305',@Maxandzero 战备都升级了😁,zh,Reply,0,2,0,0,120,2026-05-02 12:14:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050191395235741809',"$CL 原油到达当前的价格，可能是非常适合网格或马丁格尔做空的阶段。

如果后续原油价格继续升高到 $130-$150，将可能进入严重经济风险阈值，引发全球通胀反弹、增长放缓甚至衰退（尤其是发达经济体）。历史类比（如1970s石油危机），此水平会显著推高汽油/能源成本，损害消费和制造业。

因此这样的情况一旦发生，政府将有极大概率进场干预，这是一个有“上涨天花板”的标的。",zh,Tweet,4,15,0,4,11128,2026-05-01 20:31:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HHO-HsSaIAAVJID.jpg
'2050349061509873982',@0to1_Felix 如果价格太高了，特朗普也要坐不住😂,zh,Reply,0,0,0,0,89,2026-05-02 06:58:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050347133514248309',@Maxandzero 隐约感觉有点问题，又说不上来🤣,zh,Reply,0,2,0,0,196,2026-05-02 06:50:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050342520933236896',@gmfiona777 哈哈哈是的，就仓位管理做好吧，这样总能等到回归的时候，做内盘也是更稳妥的选择。,zh,Reply,0,0,0,1,29,2026-05-02 06:32:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050232396080144815',@gmfiona777 对的，超长周期来看，它的波动范围有一个区间，如果接近上方极值，不需要信息优势，也会产生一定的优势，因为它有一个通常来说正常的价格，最终会回归。,zh,Reply,0,1,0,1,125,2026-05-01 23:14:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050218639782223967',@tanyixiang10 @leifuchen 哈哈哈🤣,ja,Reply,0,1,0,0,24,2026-05-01 22:19:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050200218164171138',@leifuchen 大A多为阶段性脉冲式上涨😄,zh,Reply,0,1,0,0,114,2026-05-01 21:06:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050198560768143759',@leifuchen 哈哈，还真漏看了，我先去黄页查一下热线电话☎️,zh,Reply,0,1,0,0,230,2026-05-01 21:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050197797056758002',@AntonLaVay 哈哈，支持街区产业,zh,Reply,0,0,0,0,414,2026-05-01 20:57:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050194959895269680',@AntonLaVay 哈哈，好的满州哥，那我就先看看🤭,ja,Reply,0,1,0,0,279,2026-05-01 20:45:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2050187333681721471',@MengLayer 期待😚,ja,Reply,0,0,0,0,292,2026-05-01 20:15:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2050178890887549302',@leifuchen 劳动节快乐😃,zh,Reply,0,1,0,0,167,2026-05-01 19:41:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2049870191291703638',"看到罗晟老师在油管分享币圈相关股票的分析，视频开始他就提及之后不再投资山寨币，而会选择美股相关标的去捕获周期超额收益。

“币股”安全边际高，确定性强，最终超额收益同样不少。 https://t.co/XPYCNmpAgW",zh,Tweet,6,14,2,5,1627,2026-04-30 23:15:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HHKW2nsaIAAZH5Y.jpg
