tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2053117836089000442',@xixikawaii 我早已麻痹,zh,Reply,0,1,0,1,125,2026-05-09 22:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053117614826889432',@Xuegaogx 如果大家都不从自己推动，现在还和83年一样跟异性跳个舞就要枪毙,zh,Reply,0,3,0,1,413,2026-05-09 22:19:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053115078589997458',@4egui 穿正装就可以了 https://t.co/WkhcfD2CMV,zh,Reply,0,0,0,0,55,2026-05-09 22:09:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HH4hR6ba8AAVnG9.jpg
'2053113540790362180',"@Solomon_Nahhh 多少人在时间线上喊要维你权=你能带多少流动性

被骂被喊维权的程度 = 个人品牌价值",zh,Reply,0,1,0,1,393,2026-05-09 22:03:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053113135419236654',@4egui 就冲你的名字，clarity act你去签字,zh,Reply,0,0,0,1,367,2026-05-09 22:01:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053112386920587709',@xixikawaii 宋干节快乐,zh,Reply,0,1,0,1,221,2026-05-09 21:58:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053112131537817711',@xixikawaii 你属于拿着粪水车的喷枪，站在证券公司大厅里原地旋转喷射传福音,zh,Reply,0,5,1,3,1048,2026-05-09 21:57:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053110482278748343',"@qingshui_eth 我做了我认为对的事，他做了他认为对的

对自己的钱负责",zh,Reply,0,1,0,0,432,2026-05-09 21:50:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053110241446052145',"@Xuegaogx 喊单，就是新时代的新闻学

没有喊单自由，跟在朝鲜当记者区别是什么",zh,Reply,0,2,0,1,284,2026-05-09 21:50:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053106365292560461',@pandaBA007 其实后者是前者的一级,zh,Reply,0,1,0,1,258,2026-05-09 21:34:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053106174904750376',@BTC_Alert_ @jesseRainMaker 你这叫做市商,zh,Reply,0,0,0,1,310,2026-05-09 21:33:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053104039081206231',@EvgenyGaevoy Welcome to the MLM world ser,en,Reply,0,2,0,0,194,2026-05-09 21:25:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053064804500410717',"只有把维权的时间花在逆向工程骗局上

才是在这个时代（不仅仅是币圈）获得成功的正确法门

古代“从商到仕”，现在“从韭到庄”",zh,Tweet,7,38,0,19,4402,2026-05-09 18:49:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2053098371800568109',@july2018098 以往的开源镰刀中应该已经有复盘过,zh,Reply,0,0,0,0,74,2026-05-09 21:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053097064796696980',@YeruiZhang 可持续性差另一种角度看就是资金效率高,zh,Reply,0,1,0,0,418,2026-05-09 20:57:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053096453502034200',@octopusycc 从某种意义上，这也是老中企业有竞争力的原因,zh,Reply,0,26,0,2,2310,2026-05-09 20:55:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053094852716581200',@DaOnlyDegen Bro come to bkk,en,Reply,0,0,0,1,100,2026-05-09 20:48:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053080255418778013',@sex941ret 这叫蒸馏,ja,Reply,0,0,0,0,88,2026-05-09 19:50:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2053012988672798801',"昨天看到Four选了 @vvxiaoyu8888 小鱼当大使，手头太忙了就没回，心想一会有CA的话冲一下  

结果后来时间线上看到一片人身攻击，这就没必要了  玩的怎么样先不说，那起码人家小姑娘是真冲狗，你不能因为人家玩的不好就恶语相向，正是因为有菜的你才能P到钱不是？

如果让@HunterOnlyETH、@aa_AFeng 或者@feibo03 来做形象大使，时刻提醒你你的钱被他们P走了，你膈应不？  

既然要找形象大使，那肯定要找有关联度但是肯定也要形象好的，我能想到的出镜的、自己手上没项目（@Tintinx2021 老师遗憾退场）可能还真就小鱼了 —— 除非Four要是能请到 @abyssofgambling 激情出镜  

哪怕是性感荷官在线发牌，那这也是BNB战壕自己的原生荷官",zh,Tweet,0,54,1,50,16480,2026-05-09 15:23:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2053079873414213785',@abyssofgambling @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng https://t.co/w3hJvFWPzN,qme,Reply,0,1,0,0,271,2026-05-09 19:49:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/HH4BQ1Ib0AA_8GV.jpg
'2053071332523585581',@fugui8 生态位的提升,zh,Reply,0,2,0,0,195,2026-05-09 19:15:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053032608305672485',@tomhschmidt @wenlanbo 大湾区也是湾区,zh,Reply,0,0,0,0,63,2026-05-09 16:41:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053032275068256518',@BroLeon 注意力短有好处的我发现，维权的注意力也短，上午维权下午就被淹没了,zh,Reply,0,6,0,1,978,2026-05-09 16:40:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031973149725048',@web3chacha @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 现在卖你也不耽误啊,zh,Reply,0,0,0,0,279,2026-05-09 16:39:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031918246228020',@RandomSeedRoot @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 据说牛老师颜值无忧传媒级别,zh,Reply,0,0,0,2,362,2026-05-09 16:38:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031394293817368',@0x_MrFive @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 那更棒了,ja,Reply,0,0,0,0,219,2026-05-09 16:36:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031340015267886',@0xgenffy @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 是，那时候我找角度也是行业前茅,zh,Reply,0,1,0,0,208,2026-05-09 16:36:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031257509101638',@Solomon_Nahhh @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng “操卓原来一路人”,ja,Reply,0,0,0,0,261,2026-05-09 16:36:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031179658711264',@BTC_Alert_ @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 我给你寄两斤悍马糖,zh,Reply,0,1,0,1,615,2026-05-09 16:35:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031118585401396',@0xajc @vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 不要对号入座,zh,Reply,0,0,0,0,248,2026-05-09 16:35:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2053031078642983003',@vvxiaoyu8888 @HunterOnlyETH @aa_AFeng 哈哈哈哈,ja,Reply,0,0,0,0,376,2026-05-09 16:35:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052670778832048475',"把关于Binance Alpha妖币的研究跟英语系的一些trader甚至Liquid fund讨论了一下

大家对于这些“crime token”的交易都有极大的兴趣，甚至都开始动手自己找相关的主动做市商

所以说如果想要了解西方都在冲什么，绝对不能看那些VC、叙事、甚至像 zachxbt这种跟交易不相关的大V发言

分享一些我平时订阅蒸馏的英文交易员账号，拉平一下中外信息差:

1/ tradinghoe @tradinghoex 侯老师，我看到的第一个英语系系统性总结妖币交易策略的。投研力很强的女交易员

2/ A‘s Alpha A @missoralways 非常言简意赅，之前喊得 $SCRIBBLI 

3/@CryptoTomYT 我看到应该是 $Asteroid 早期推手之一，二级上 ZEC/XMR/HYPE/TAO以及中国肽

4/ @unnattybrah 应该算是个 $MOG 的OG，然后后续的 $MAXXING $UNC 

5/ @Jimbotrading 几乎全转发，$EITHER $OVPP $WOJAK 尤其是aster perp

6/ @changefomo 早期 $BIO $VVV solana:HyLXondhNhGkvWPXr8z4EPSgZNRRs4j8BHdyqMdVpump 

7/ @sized_in 应该是主营Base生态的，$Trace $Lienfi 等等

8/ @onchainsorcerer 喊单不密集，但是有很多复盘

其实西方这些KOL车头，除了 @tradinghoex 或者 @onchainsorcerer 这种会发方法论或者心法的，其实绝大多数的喊单是很难跟进逻辑的

但是如果你把这个单子每一个都去蒸馏，尤其是把社交图谱一起分析，你就会发现他们本身的圈子传播链，哪些哪些是一起的，哪些哪些是有矛盾的甚至互相攻击的

从这个角度去分析逆向工程他们的传播链路，比从叙事层面等等去理解要容易得多",zh,Tweet,163,149,21,51,17809,2026-05-08 16:43:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052798215628705894',@onchainsorcerer 🫡,qme,Reply,0,0,0,0,160,2026-05-09 01:10:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052798168165912789',@agintender 遥遥领先,ja,Reply,0,1,0,0,448,2026-05-09 01:09:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052759371806040529',@CryptoHtdi 我证明他是真的埋伏,zh,Reply,0,2,0,1,707,2026-05-08 22:35:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052759128343474204',@lin_btc 我怎么感觉你放了罗勒和橄榄油？,zh,Reply,0,1,0,1,401,2026-05-08 22:34:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052741841641177461',@MaraCakeHotSale 这放在东北叫买断工龄,zh,Reply,0,1,0,2,1002,2026-05-08 21:26:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052740632960172476',@MaraCakeHotSale 哈哈哈woc,ja,Reply,0,1,0,1,342,2026-05-08 21:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052714088023949810',@0xcrypto_max @zachxbt 实话,zh,Reply,0,0,0,0,326,2026-05-08 19:35:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052713838412476802',@wintermute_t Lmao,ht,Reply,0,4,0,0,411,2026-05-08 19:34:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052712498630164616',@sized_in 🫡,qme,Reply,0,1,0,0,212,2026-05-08 19:29:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052701646116077622',"注意：

如果你今天打开 @Hertzflow_xyz 看到警告提示

无需担心，HertzFlow并没有遭到任何攻击包括前端威胁。单纯是Google的错误标记，我们已经与Google沟通解决

如果嫌那个大红警告碍眼，直接登陆：

https://t.co/Yv5dUZ6KGY",zh,Tweet,0,15,0,9,6687,2026-05-08 18:46:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://testnet.hertzflow.xyz/trade/BTC-USD,,
'2052684313016320279',@DaOnlyDegen true thx for sharing the thoughts,en,Reply,0,0,0,0,46,2026-05-08 17:37:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052682838018039815',"For us we tend to think from a dev's perspective. We have a growing number of devs originates from BSC so the way we think is not about narratives, but ""what dev will do next""

Many private groups are actually active MM groups. People here tend to think ""from the dev who will be the next person to amplify and shill"" and when it comes to ""reverse engineering"" thats what we talking about. Ppl just don't believe in any narratives

But yea i agree that's a mindset-level difference. We tend to bring our stereotype into inferencing western-origin shitters",en,Reply,0,0,0,1,70,2026-05-08 17:31:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052680016723681287',@DaOnlyDegen absolutely. My point is to trigger the discussion on all these marginal methodologies that haven't been seen or even considered by the chinese ct. There are ways to uncover alpha even when you are not in those group chats. You basically reverse engineer them,en,Reply,0,1,0,1,360,2026-05-08 17:20:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052672869390577777',@derrrrrrrq 战壕里面无废话,zh,Reply,0,1,0,0,459,2026-05-08 16:52:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052619228939993356',@0xOar @BinanceWallet nb,und,Reply,0,0,0,0,346,2026-05-08 13:18:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052618877226680393',@0xAstraSpark hhh,und,Reply,0,1,0,0,71,2026-05-08 13:17:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052446311665057850',@xingpt 先卖节点,zh,Reply,0,4,0,0,546,2026-05-08 01:51:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052401104479269164',"感謝 @168X_Fortune 的邀請

這個封面實在是太喜感了",zh,Tweet,4,10,1,5,4433,2026-05-07 22:52:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052413922519794036',@vcmktasa @168MrZ @168X_Fortune 🤣,qme,Reply,0,1,0,0,102,2026-05-07 23:43:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052404107852521778',@hoidya_ 怎麼說老師？有莊介紹？,zh,Reply,0,2,0,1,612,2026-05-07 23:04:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052403753148686371',"@zachxbt @SpecterAnalyst @LABtrade_ @vsadkovv and again you tryna abuse your market influence

Donno what to say man",en,Reply,0,1,0,0,339,2026-05-07 23:02:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052402651514708449',@0xjimumu 好吃嗎,zh,Reply,0,0,0,1,2023,2026-05-07 22:58:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052357255388148084',"在传统行业里，pdd、阿里巴巴、京东等基本都跟搞盘子、money laundry密不可分。pdd就是跑分起家的地方、阿里巴巴中供铁军后来发展成了现在国内各地cx服务中心体系的前身，京东白条互助盘更是官方站台的百亿大盘

事实证明，不管web2/3，不会搞事，不会cx，本身就是一个短板，这不是一个bug，这是一个feature",zh,Reply,4,12,1,3,3513,2026-05-07 19:57:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052326688986722745',"<RWA合约: 用订单簿不是问题，找对手盘才是问题>

太长不看版本:
1. 对于长尾RWA资产上链的PERP DEX来讲，争论这个DEX是不是订单簿，还是CFD券商模式并没有意义

因为定价权本身都不在链上也不可能在链上。

但对于链上的用户来说，他们需要的只是有实时的报价和充足的流动性来交易这些资产。

因此两种模式做的都只是传导链下资产价格，真正问题的关键是如何给这些价格找到对手盘流动性

2. 如何给长尾RWA提供流动性

- 订单簿（Hyperliquid/Lighter)：直接或间接的给MM提供补贴（财务上的补贴或者给maker间接优势）
- CFD模式（Variational)：所有订单都是和平台的券商成交，大多数的订单都会亏钱，剩下的去外部对冲（也就是A/B-book)
- 预言机点对池模式（@hertzflow_xyz): 用预言机将RWA价格传到链上，所有订单和LP做对手盘

3. 都是对赌，CFD和预言机点对池模式最大的区别是什么？

最大的区别在于:
-透明度: CFD模式不透明，平台可以选择完全和用户对赌(100% B-book)或者去其他平台对冲，但用户不知道，连订单簿都看不到; 

预言机模式完全链上可验证，LP状况实时公开

- 对手方风险: 
CFD上资产依赖于是否有另一个更大的交易平台能对冲。但是对冲腿尤其是RWA，往往是一个CEX或者主权国家证交所

如果真的对冲，那么需要上车在地拥有牌照的券商；同时一旦对方发生法务合规纠纷或者安全事故，造成资金冻结，平台就会停摆；

预言机模式最大的风险在于报价源可信度，可能会遇到预言机攻击

4. 从坐庄角度
长尾RWA所在的链下合规市场，往往流动性差，坐庄利润低

如果要在链上合约找流动性，那么Orderbook和CFD模式无论从成本和可控性来说，都远远不如预言机模式

因为预言机模式的报价可以完全取自现货价格，不需要额外的订单簿摆盘成本、信任券商黑盒、或者获取牌照合规时间成本。

如果RWA低流通，那么完全可以玩出花来",zh,Tweet,20,33,3,10,7348,2026-05-07 17:56:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052346444485644568',@Web3_Yuuu 跟着停，或者自己做报价，目前pyth和chainlink都有24h的了,zh,Reply,0,0,0,0,93,2026-05-07 19:14:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052346220149121187',@GOODDABIAOGE @agintender 上了，super exchange，就上了xoc一个币，一直有问题，掉k线,zh,Reply,1,1,1,0,45,2026-05-07 19:14:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052336084257067387',@LeslieLi92210 还好亏得少，这种社会工程攻击我们一年要遇到上百次,zh,Reply,0,1,0,1,392,2026-05-07 18:33:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052335752747663410',@off_thetarget 全过程zz,zh,Reply,0,0,0,0,156,2026-05-07 18:32:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052333773237391698',@off_thetarget LP有SDK，你可以做LP的vault，跟morpho V2一样,zh,Reply,0,0,0,1,98,2026-05-07 18:24:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052331045392159067',@off_thetarget 我们没有订单簿啊,zh,Reply,0,0,0,1,197,2026-05-07 18:13:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052329482846081334',@0xReggieJ 目前主流的其实都能做到,zh,Reply,0,1,0,0,115,2026-05-07 18:07:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052315696353481039',@lijiuer1 https://t.co/lkxoAQFQNS,qme,Reply,0,1,0,0,247,2026-05-07 17:12:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/thecryptoskanda/status/2051683140444586087?s=20,,
'2052288268864249877',@suwanyu7777 下一轮很显然是游资牛，服务好转进的A股H股美股庄先,zh,Reply,0,2,0,2,465,2026-05-07 15:23:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052273585360953491',@btcpiggy 我也是当时去台湾的时候庙祝告诉我要怎么用🤣,zh,Reply,0,2,0,1,396,2026-05-07 14:25:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052133576796484023',@GeniusTerminal @BNBCHAIN 有点意思,zh,Reply,0,1,0,0,255,2026-05-07 05:09:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052131404151210387',@WallStreet0Name 四个字：公牛插座,zh,Reply,0,3,0,0,873,2026-05-07 05:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052124918758957291',@BTC_Alert_ 开单的时候意外的勃起了,zh,Reply,0,0,0,1,1099,2026-05-07 04:34:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052121315646345547',@octopusycc 不过CME去年年底OI被币安反超，一直保持到现在,zh,Reply,0,2,0,0,869,2026-05-07 04:20:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052091141772955906',@ChaseWang @yuexiaoyu @EnHeng456 🤣,qme,Reply,0,1,0,0,101,2026-05-07 02:20:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051683140444586087',https://t.co/ad1EdbAUx6,zxx,Tweet,223,149,15,34,138932,2026-05-05 23:19:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://x.com/i/article/2051608052638658560,,
'2052079926954832249',@Leemansum288979 不知道，可能被狗庄抢跑了,zh,Reply,0,0,0,0,70,2026-05-07 01:35:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052052516398125343',@nicodotfun So I will definitely give you inside information next time mate,en,Reply,0,1,0,1,295,2026-05-06 23:46:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052048281929445823',@fly2_1M @EnHeng456 让全世界卖方好好学习豆包AI,zh,Reply,0,2,0,1,55,2026-05-06 23:30:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052047846900457755',@mirrorzk @zerobasezk 为什么这是“娜塔莎？？”,zh,Reply,0,0,0,1,596,2026-05-06 23:28:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052047489503764829',@fly2_1M @EnHeng456 他们骂你了吗,zh,Reply,0,0,0,2,62,2026-05-06 23:27:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2052032820722422158',@EnHeng456 ai的物理瓶颈,zh,Reply,0,2,0,0,449,2026-05-06 22:28:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052030439905489089',@MrRyanChi 学，学无止境,zh,Reply,0,3,0,1,551,2026-05-06 22:19:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2052002006395744306',https://t.co/yNz9Bca5ck,zxx,Tweet,6,26,4,11,3064,2026-05-06 20:26:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/i/broadcasts/1qJDzPQnVrYKV,,
'2052020976171487650',@baogerbao 防蓝光护目镜片,zh,Reply,0,1,0,0,75,2026-05-06 21:41:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051984735153598523',@mscryptojiayi 坏了，自从我进了币圈，喝得更多了😅,zh,Reply,0,8,0,3,886,2026-05-06 19:17:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2051925112547614859',"感谢台湾兄弟@168MrZ @vcmktasa 的邀请

今晚直播间见",zh,Tweet,2,28,3,12,4639,2026-05-06 15:20:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2051967066031419576',@off_thetarget @168MrZ @vcmktasa 你再这么说我要考虑怎么移民台湾了🤣,zh,Reply,0,1,0,2,345,2026-05-06 18:07:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
